Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq
1471183.txt,P5,SPA,high,361,21,88,62,38,14,4.19047619,2.952380952,1.80952381,0.666666667,18,16,1,1,1,1,0,6,0.049861496,0.04432133,0.002770083,0.002770083,0.002770083,0.002770083,0,0.016620499
1474549.txt,P1,SPA,medium,395,23,86,80,35,16,3.739130435,3.47826087,1.52173913,0.695652174,15,13,3,1,3,0,0,3,0.037974684,0.032911392,0.007594937,0.002531646,0.007594937,0,0,0.007594937
1475426.txt,P1,SPA,low,254,5,58,38,29,5,11.6,7.6,5.8,1,8,5,5,1,1,0,2,1,0.031496063,0.019685039,0.019685039,0.003937008,0.003937008,0,0.007874016,0.003937008
1476017.txt,P7,SPA,medium,278,11,63,60,21,6,5.727272727,5.454545455,1.909090909,0.545454545,16,6,0,3,0,0,0,4,0.057553957,0.021582734,0,0.010791367,0,0,0,0.014388489
1477499.txt,P5,SPA,medium,344,14,78,53,29,5,5.571428571,3.785714286,2.071428571,0.357142857,25,6,0,6,1,0,0,1,0.072674419,0.01744186,0,0.01744186,0.002906977,0,0,0.002906977
1478880.txt,P6,SPA,high,276,8,52,60,16,11,6.5,7.5,2,1.375,15,7,0,1,0,0,0,6,0.054347826,0.025362319,0,0.003623188,0,0,0,0.02173913
1479890.txt,P7,SPA,high,347,20,64,80,25,12,3.2,4,1.25,0.6,15,8,0,1,1,0,0,3,0.043227666,0.023054755,0,0.002881844,0.002881844,0,0,0.008645533
1480946.txt,P8,SPA,low,327,13,83,60,34,4,6.384615385,4.615384615,2.615384615,0.307692308,15,9,1,0,0,0,0,3,0.04587156,0.027522936,0.003058104,0,0,0,0,0.009174312
1480965.txt,P5,SPA,high,421,14,102,86,36,11,7.285714286,6.142857143,2.571428571,0.785714286,23,3,2,1,6,4,0,3,0.054631829,0.007125891,0.004750594,0.002375297,0.014251781,0.009501188,0,0.007125891
1484083.txt,P4,SPA,medium,328,13,81,52,37,3,6.230769231,4,2.846153846,0.230769231,35,8,1,3,0,0,0,1,0.106707317,0.024390244,0.00304878,0.009146341,0,0,0,0.00304878
1484875.txt,P1,SPA,high,443,26,102,87,36,10,3.923076923,3.346153846,1.384615385,0.384615385,8,24,2,2,1,0,0,8,0.018058691,0.054176072,0.004514673,0.004514673,0.002257336,0,0,0.018058691
1488220.txt,P1,SPA,medium,280,11,82,43,22,6,7.454545455,3.909090909,2,0.545454545,37,3,0,5,0,3,2,0,0.132142857,0.010714286,0,0.017857143,0,0.010714286,0.007142857,0
1493917.txt,P1,SPA,high,295,13,56,59,36,13,4.307692308,4.538461538,2.769230769,1,6,12,6,2,2,0,0,5,0.020338983,0.040677966,0.020338983,0.006779661,0.006779661,0,0,0.016949153
1496022.txt,P8,SPA,medium,332,10,72,66,36,1,7.2,6.6,3.6,0.1,13,4,2,2,1,1,1,2,0.039156627,0.012048193,0.006024096,0.006024096,0.003012048,0.003012048,0.003012048,0.006024096
1496739.txt,P3,SPA,medium,356,19,90,66,31,9,4.736842105,3.473684211,1.631578947,0.473684211,18,7,0,5,0,0,0,6,0.050561798,0.019662921,0,0.014044944,0,0,0,0.016853933
1497431.txt,P8,SPA,medium,345,16,65,79,30,6,4.0625,4.9375,1.875,0.375,11,8,0,2,3,0,0,0,0.031884058,0.023188406,0,0.005797101,0.008695652,0,0,0
1497860.txt,P5,SPA,medium,319,24,92,48,30,10,3.833333333,2,1.25,0.416666667,35,7,0,3,0,0,0,5,0.109717868,0.021943574,0,0.009404389,0,0,0,0.015673981
1499061.txt,P4,SPA,high,379,12,87,74,42,3,7.25,6.166666667,3.5,0.25,18,10,2,12,1,1,0,0,0.047493404,0.026385224,0.005277045,0.031662269,0.002638522,0.002638522,0,0
1501009.txt,P6,SPA,high,587,28,147,106,43,8,5.25,3.785714286,1.535714286,0.285714286,30,41,1,2,4,1,0,10,0.051107325,0.069846678,0.001703578,0.003407155,0.00681431,0.001703578,0,0.017035775
1501503.txt,P5,SPA,medium,313,12,80,54,21,7,6.666666667,4.5,1.75,0.583333333,18,10,4,3,1,0,0,9,0.057507987,0.031948882,0.012779553,0.009584665,0.003194888,0,0,0.028753994
1502174.txt,P7,SPA,medium,383,12,72,80,40,16,6,6.666666667,3.333333333,1.333333333,22,10,1,0,8,0,1,5,0.057441253,0.026109661,0.002610966,0,0.020887728,0,0.002610966,0.01305483
1505609.txt,P6,SPA,medium,305,11,55,68,19,4,5,6.181818182,1.727272727,0.363636364,16,13,0,2,0,0,0,2,0.052459016,0.042622951,0,0.006557377,0,0,0,0.006557377
1510608.txt,P8,SPA,low,318,5,72,62,19,5,14.4,12.4,3.8,1,14,10,3,3,1,0,0,3,0.044025157,0.031446541,0.009433962,0.009433962,0.003144654,0,0,0.009433962
1515968.txt,P8,SPA,high,370,23,63,85,24,11,2.739130435,3.695652174,1.043478261,0.47826087,12,12,7,0,1,1,1,1,0.032432432,0.032432432,0.018918919,0,0.002702703,0.002702703,0.002702703,0.002702703
1516142.txt,P2,SPA,high,337,13,72,67,33,9,5.538461538,5.153846154,2.538461538,0.692307692,7,7,0,1,0,1,0,3,0.020771513,0.020771513,0,0.002967359,0,0.002967359,0,0.008902077
1517957.txt,P8,SPA,medium,311,14,82,63,20,3,5.857142857,4.5,1.428571429,0.214285714,14,13,1,4,1,0,0,5,0.045016077,0.041800643,0.003215434,0.012861736,0.003215434,0,0,0.01607717
1521923.txt,P2,SPA,high,339,12,62,80,39,3,5.166666667,6.666666667,3.25,0.25,9,5,0,0,2,0,0,3,0.026548673,0.014749263,0,0,0.005899705,0,0,0.008849558
1522412.txt,P5,SPA,medium,295,13,65,69,15,9,5,5.307692308,1.153846154,0.692307692,13,11,0,0,2,0,0,3,0.044067797,0.037288136,0,0,0.006779661,0,0,0.010169492
1523513.txt,P3,SPA,high,352,11,83,65,37,3,7.545454545,5.909090909,3.363636364,0.272727273,18,6,0,2,0,0,2,1,0.051136364,0.017045455,0,0.005681818,0,0,0.005681818,0.002840909
1526165.txt,P2,SPA,medium,308,13,64,66,24,8,4.923076923,5.076923077,1.846153846,0.615384615,10,4,0,0,0,0,1,8,0.032467532,0.012987013,0,0,0,0,0.003246753,0.025974026
1531692.txt,P1,SPA,medium,329,15,74,57,40,7,4.933333333,3.8,2.666666667,0.466666667,8,15,1,5,1,0,2,8,0.024316109,0.045592705,0.003039514,0.015197568,0.003039514,0,0.006079027,0.024316109
1532633.txt,P2,SPA,high,604,29,125,133,51,7,4.310344828,4.586206897,1.75862069,0.24137931,5,12,0,1,1,0,4,11,0.008278146,0.01986755,0,0.001655629,0.001655629,0,0.006622517,0.018211921
1535013.txt,P5,SPA,high,363,9,106,42,49,8,11.77777778,4.666666667,5.444444444,0.888888889,28,8,1,4,0,0,0,3,0.077134986,0.022038567,0.002754821,0.011019284,0,0,0,0.008264463
1535549.txt,P2,SPA,medium,298,20,76,65,31,0,3.8,3.25,1.55,0,11,6,0,1,0,2,0,0,0.036912752,0.020134228,0,0.003355705,0,0.006711409,0,0
1535557.txt,P6,SPA,medium,310,9,57,70,14,8,6.333333333,7.777777778,1.555555556,0.888888889,14,7,0,0,2,0,1,3,0.04516129,0.022580645,0,0,0.006451613,0,0.003225806,0.009677419
1536901.txt,P8,SPA,high,473,25,104,101,37,14,4.16,4.04,1.48,0.56,23,15,1,5,4,2,1,6,0.048625793,0.031712474,0.002114165,0.010570825,0.00845666,0.00422833,0.002114165,0.012684989
1538317.txt,P7,SPA,medium,303,14,64,63,24,4,4.571428571,4.5,1.714285714,0.285714286,11,10,1,0,4,0,0,7,0.03630363,0.0330033,0.00330033,0,0.01320132,0,0,0.02310231
1542336.txt,P7,SPA,medium,312,4,57,67,20,5,14.25,16.75,5,1.25,19,3,0,1,6,0,1,5,0.060897436,0.009615385,0,0.003205128,0.019230769,0,0.003205128,0.016025641
1546483.txt,P1,SPA,high,374,18,95,68,39,6,5.277777778,3.777777778,2.166666667,0.333333333,16,6,3,8,0,0,0,1,0.042780749,0.016042781,0.00802139,0.021390374,0,0,0,0.002673797
1547124.txt,P1,SPA,medium,354,4,80,69,25,8,20,17.25,6.25,2,19,12,4,0,2,0,0,2,0.053672316,0.033898305,0.011299435,0,0.005649718,0,0,0.005649718
1547227.txt,P8,SPA,high,350,15,57,97,27,2,3.8,6.466666667,1.8,0.133333333,7,12,1,0,3,0,0,1,0.02,0.034285714,0.002857143,0,0.008571429,0,0,0.002857143
1548925.txt,P7,SPA,high,346,13,74,68,34,7,5.692307692,5.230769231,2.615384615,0.538461538,17,7,0,1,0,1,0,1,0.049132948,0.020231214,0,0.002890173,0,0.002890173,0,0.002890173
1549811.txt,P1,SPA,medium,320,14,84,49,24,9,6,3.5,1.714285714,0.642857143,20,18,1,4,0,2,0,1,0.0625,0.05625,0.003125,0.0125,0,0.00625,0,0.003125
1549916.txt,P2,SPA,high,389,11,75,84,49,6,6.818181818,7.636363636,4.454545455,0.545454545,13,12,3,5,2,0,1,4,0.033419023,0.030848329,0.007712082,0.01285347,0.005141388,0,0.002570694,0.010282776
1553094.txt,P2,SPA,medium,430,14,89,89,45,6,6.357142857,6.357142857,3.214285714,0.428571429,18,11,0,9,6,0,1,7,0.041860465,0.025581395,0,0.020930233,0.013953488,0,0.002325581,0.01627907
1555046.txt,P5,SPA,medium,349,18,82,70,27,17,4.555555556,3.888888889,1.5,0.944444444,12,8,3,3,2,1,0,8,0.034383954,0.022922636,0.008595989,0.008595989,0.005730659,0.00286533,0,0.022922636
1556141.txt,P8,SPA,low,198,11,44,37,19,5,4,3.363636364,1.727272727,0.454545455,11,8,3,2,0,2,0,1,0.055555556,0.04040404,0.015151515,0.01010101,0,0.01010101,0,0.005050505
1561826.txt,P1,SPA,high,480,20,108,96,39,8,5.4,4.8,1.95,0.4,15,11,3,8,3,2,4,8,0.03125,0.022916667,0.00625,0.016666667,0.00625,0.004166667,0.008333333,0.016666667
1563357.txt,P5,SPA,medium,393,21,95,61,39,8,4.523809524,2.904761905,1.857142857,0.380952381,28,9,2,7,1,0,1,7,0.071246819,0.022900763,0.005089059,0.017811705,0.002544529,0,0.002544529,0.017811705
1565841.txt,P6,SPA,medium,192,10,42,37,16,7,4.2,3.7,1.6,0.7,12,8,0,1,1,0,0,2,0.0625,0.041666667,0,0.005208333,0.005208333,0,0,0.010416667
1567370.txt,P1,SPA,medium,347,11,72,72,24,6,6.545454545,6.545454545,2.181818182,0.545454545,6,8,2,0,2,0,1,3,0.017291066,0.023054755,0.005763689,0,0.005763689,0,0.002881844,0.008645533
1567885.txt,P7,SPA,medium,293,16,71,61,22,2,4.4375,3.8125,1.375,0.125,20,4,0,2,0,0,0,1,0.068259386,0.013651877,0,0.006825939,0,0,0,0.003412969
1577382.txt,P1,SPA,high,384,26,92,74,29,13,3.538461538,2.846153846,1.115384615,0.5,11,13,11,2,0,0,0,6,0.028645833,0.033854167,0.028645833,0.005208333,0,0,0,0.015625
1580874.txt,P4,SPA,medium,401,10,93,71,33,6,9.3,7.1,3.3,0.6,34,12,1,3,0,3,1,7,0.08478803,0.029925187,0.002493766,0.007481297,0,0.007481297,0.002493766,0.017456359
1586579.txt,P7,SPA,medium,238,4,46,47,16,3,11.5,11.75,4,0.75,10,10,0,0,0,0,0,3,0.042016807,0.042016807,0,0,0,0,0,0.012605042
1588198.txt,P1,SPA,high,336,14,78,47,40,13,5.571428571,3.357142857,2.857142857,0.928571429,15,13,7,1,3,0,0,4,0.044642857,0.038690476,0.020833333,0.00297619,0.008928571,0,0,0.011904762
1590608.txt,P2,SPA,high,356,11,65,70,32,9,5.909090909,6.363636364,2.909090909,0.818181818,9,3,1,3,2,0,3,6,0.025280899,0.008426966,0.002808989,0.008426966,0.005617978,0,0.008426966,0.016853933
1591352.txt,P2,SPA,low,181,2,31,36,24,4,15.5,18,12,2,8,4,0,5,1,1,0,1,0.044198895,0.022099448,0,0.027624309,0.005524862,0.005524862,0,0.005524862
1591523.txt,P7,SPA,low,320,8,80,50,23,2,10,6.25,2.875,0.25,45,6,2,0,3,0,0,4,0.140625,0.01875,0.00625,0,0.009375,0,0,0.0125
1592006.txt,P5,SPA,high,301,13,70,51,26,13,5.384615385,3.923076923,2,1,18,5,2,2,1,0,3,2,0.059800664,0.016611296,0.006644518,0.006644518,0.003322259,0,0.009966777,0.006644518
1594304.txt,P1,SPA,high,363,13,77,66,33,10,5.923076923,5.076923077,2.538461538,0.769230769,9,16,6,0,4,0,0,5,0.024793388,0.044077135,0.016528926,0,0.011019284,0,0,0.013774105
1603984.txt,P8,SPA,medium,283,9,59,60,20,4,6.555555556,6.666666667,2.222222222,0.444444444,19,2,0,0,0,0,0,6,0.067137809,0.007067138,0,0,0,0,0,0.021201413
1604220.txt,P2,SPA,high,324,18,88,60,34,3,4.888888889,3.333333333,1.888888889,0.166666667,13,5,0,1,0,0,0,4,0.040123457,0.015432099,0,0.00308642,0,0,0,0.012345679
1604365.txt,P6,SPA,high,353,12,71,74,25,11,5.916666667,6.166666667,2.083333333,0.916666667,7,17,4,0,6,0,3,6,0.019830028,0.04815864,0.011331445,0,0.016997167,0,0.008498584,0.016997167
1609314.txt,P4,SPA,high,353,15,87,68,29,10,5.8,4.533333333,1.933333333,0.666666667,31,7,2,3,1,1,0,2,0.087818697,0.019830028,0.005665722,0.008498584,0.002832861,0.002832861,0,0.005665722
1613828.txt,P1,SPA,high,388,1,103,72,40,8,103,72,40,8,12,22,5,4,2,2,1,0,0.030927835,0.056701031,0.012886598,0.010309278,0.005154639,0.005154639,0.00257732,0
1618727.txt,P6,SPA,medium,295,15,60,58,19,4,4,3.866666667,1.266666667,0.266666667,7,8,0,1,1,0,2,3,0.023728814,0.027118644,0,0.003389831,0.003389831,0,0.006779661,0.010169492
1620431.txt,P7,SPA,medium,187,11,37,36,17,4,3.363636364,3.272727273,1.545454545,0.363636364,11,2,0,1,1,0,0,1,0.058823529,0.010695187,0,0.005347594,0.005347594,0,0,0.005347594
1621334.txt,P2,SPA,medium,328,8,86,66,33,3,10.75,8.25,4.125,0.375,12,4,0,4,0,0,0,3,0.036585366,0.012195122,0,0.012195122,0,0,0,0.009146341
1625914.txt,P2,SPA,medium,283,7,70,54,17,6,10,7.714285714,2.428571429,0.857142857,9,3,0,3,3,0,0,9,0.03180212,0.010600707,0,0.010600707,0.010600707,0,0,0.03180212
1628156.txt,P8,SPA,medium,335,18,76,68,30,6,4.222222222,3.777777778,1.666666667,0.333333333,6,10,0,5,1,0,0,4,0.017910448,0.029850746,0,0.014925373,0.002985075,0,0,0.011940299
1629475.txt,P6,SPA,high,305,8,71,59,19,2,8.875,7.375,2.375,0.25,18,10,0,1,0,0,1,2,0.059016393,0.032786885,0,0.003278689,0,0,0.003278689,0.006557377
1631240.txt,P6,SPA,high,398,16,109,68,38,12,6.8125,4.25,2.375,0.75,27,14,4,2,0,0,0,1,0.067839196,0.035175879,0.010050251,0.005025126,0,0,0,0.002512563
1635054.txt,P7,SPA,low,281,8,76,56,16,2,9.5,7,2,0.25,21,4,1,3,0,0,0,0,0.074733096,0.014234875,0.003558719,0.010676157,0,0,0,0
1636648.txt,P7,SPA,low,241,16,69,37,17,5,4.3125,2.3125,1.0625,0.3125,10,19,0,2,1,0,0,2,0.041493776,0.078838174,0,0.008298755,0.004149378,0,0,0.008298755
1639213.txt,P5,SPA,high,358,22,92,67,25,3,4.181818182,3.045454545,1.136363636,0.136363636,26,11,2,2,2,0,1,3,0.072625698,0.030726257,0.005586592,0.005586592,0.005586592,0,0.002793296,0.008379888
1640227.txt,P2,SPA,medium,337,15,77,66,37,8,5.133333333,4.4,2.466666667,0.533333333,9,11,3,0,1,0,1,4,0.026706231,0.03264095,0.008902077,0,0.002967359,0,0.002967359,0.011869436
1640923.txt,P1,SPA,low,249,20,64,45,31,1,3.2,2.25,1.55,0.05,36,2,1,1,0,0,0,2,0.144578313,0.008032129,0.004016064,0.004016064,0,0,0,0.008032129
1641740.txt,P3,SPA,high,343,18,93,54,37,5,5.166666667,3,2.055555556,0.277777778,25,12,3,2,1,0,0,5,0.072886297,0.034985423,0.008746356,0.005830904,0.002915452,0,0,0.014577259
1644003.txt,P8,SPA,medium,313,17,92,49,31,3,5.411764706,2.882352941,1.823529412,0.176470588,20,16,3,2,2,0,0,6,0.063897764,0.051118211,0.009584665,0.006389776,0.006389776,0,0,0.019169329
1646509.txt,P4,SPA,medium,339,8,49,76,29,5,6.125,9.5,3.625,0.625,22,4,0,1,3,0,0,2,0.064896755,0.01179941,0,0.002949853,0.008849558,0,0,0.005899705
1647079.txt,P8,SPA,medium,339,16,80,67,32,6,5,4.1875,2,0.375,19,6,1,4,2,0,3,4,0.056047198,0.017699115,0.002949853,0.01179941,0.005899705,0,0.008849558,0.01179941
1647152.txt,P2,SPA,medium,341,14,84,66,27,7,6,4.714285714,1.928571429,0.5,12,12,0,0,1,1,2,6,0.035190616,0.035190616,0,0,0.002932551,0.002932551,0.005865103,0.017595308
1655746.txt,P2,SPA,medium,290,16,59,58,28,4,3.6875,3.625,1.75,0.25,11,2,0,1,2,0,0,6,0.037931034,0.006896552,0,0.003448276,0.006896552,0,0,0.020689655
1656037.txt,P6,SPA,high,424,17,82,83,48,16,4.823529412,4.882352941,2.823529412,0.941176471,28,13,15,2,2,0,0,2,0.066037736,0.030660377,0.035377358,0.004716981,0.004716981,0,0,0.004716981
1657075.txt,P4,SPA,medium,281,20,63,59,25,2,3.15,2.95,1.25,0.1,7,6,2,1,2,0,0,2,0.024911032,0.021352313,0.007117438,0.003558719,0.007117438,0,0,0.007117438
1658162.txt,P6,SPA,medium,393,17,87,77,26,4,5.117647059,4.529411765,1.529411765,0.235294118,28,19,2,0,0,0,0,3,0.071246819,0.048346056,0.005089059,0,0,0,0,0.007633588
1660055.txt,P1,SPA,low,153,6,27,24,24,4,4.5,4,4,0.666666667,0,4,2,1,2,0,0,1,0,0.026143791,0.013071895,0.006535948,0.013071895,0,0,0.006535948
1660122.txt,P4,SPA,high,400,20,93,78,37,7,4.65,3.9,1.85,0.35,27,8,1,4,0,1,1,7,0.0675,0.02,0.0025,0.01,0,0.0025,0.0025,0.0175
1662196.txt,P7,SPA,high,303,10,70,49,28,8,7,4.9,2.8,0.8,19,7,1,0,0,0,1,3,0.062706271,0.02310231,0.00330033,0,0,0,0.00330033,0.00990099
1664318.txt,P1,SPA,medium,344,18,88,68,37,10,4.888888889,3.777777778,2.055555556,0.555555556,12,18,0,2,0,0,0,2,0.034883721,0.052325581,0,0.005813953,0,0,0,0.005813953
1667118.txt,P3,SPA,high,447,27,110,79,56,5,4.074074074,2.925925926,2.074074074,0.185185185,24,8,1,5,0,1,0,11,0.053691275,0.017897092,0.002237136,0.011185682,0,0.002237136,0,0.024608501
1669707.txt,P6,SPA,high,330,6,58,71,20,8,9.666666667,11.83333333,3.333333333,1.333333333,11,23,0,1,0,0,0,6,0.033333333,0.06969697,0,0.003030303,0,0,0,0.018181818
1670711.txt,P1,SPA,high,329,16,74,68,29,8,4.625,4.25,1.8125,0.5,9,20,1,5,0,0,0,5,0.027355623,0.060790274,0.003039514,0.015197568,0,0,0,0.015197568
1673088.txt,P2,SPA,high,302,13,68,60,21,6,5.230769231,4.615384615,1.615384615,0.461538462,12,10,3,4,2,0,0,9,0.039735099,0.033112583,0.009933775,0.013245033,0.006622517,0,0,0.029801325
1674074.txt,P2,SPA,medium,272,21,59,58,38,4,2.80952381,2.761904762,1.80952381,0.19047619,4,2,0,0,0,0,0,3,0.014705882,0.007352941,0,0,0,0,0,0.011029412
1678322.txt,P8,SPA,high,540,20,118,115,48,4,5.9,5.75,2.4,0.2,15,12,4,3,0,1,0,2,0.027777778,0.022222222,0.007407407,0.005555556,0,0.001851852,0,0.003703704
1681788.txt,P2,SPA,high,298,16,74,50,30,4,4.625,3.125,1.875,0.25,17,2,0,2,0,2,1,2,0.05704698,0.006711409,0,0.006711409,0,0.006711409,0.003355705,0.006711409
1685935.txt,P7,SPA,high,301,10,82,51,32,5,8.2,5.1,3.2,0.5,21,7,0,2,0,1,3,0,0.069767442,0.023255814,0,0.006644518,0,0.003322259,0.009966777,0
1689008.txt,P6,SPA,medium,500,21,113,89,50,5,5.380952381,4.238095238,2.380952381,0.238095238,15,19,4,1,1,0,2,8,0.03,0.038,0.008,0.002,0.002,0,0.004,0.016
1689431.txt,P5,SPA,medium,317,15,74,46,34,10,4.933333333,3.066666667,2.266666667,0.666666667,23,5,3,3,2,0,0,5,0.072555205,0.015772871,0.009463722,0.009463722,0.006309148,0,0,0.015772871
1694540.txt,P5,SPA,medium,312,11,71,71,36,3,6.454545455,6.454545455,3.272727273,0.272727273,10,6,1,5,1,0,0,2,0.032051282,0.019230769,0.003205128,0.016025641,0.003205128,0,0,0.006410256
1695530.txt,P5,SPA,medium,280,9,69,49,22,17,7.666666667,5.444444444,2.444444444,1.888888889,11,7,1,5,0,0,0,2,0.039285714,0.025,0.003571429,0.017857143,0,0,0,0.007142857
1698475.txt,P2,SPA,medium,369,10,80,93,29,5,8,9.3,2.9,0.5,8,7,3,3,1,0,0,6,0.021680217,0.01897019,0.008130081,0.008130081,0.002710027,0,0,0.016260163
1700010.txt,P5,SPA,low,219,10,51,39,15,4,5.1,3.9,1.5,0.4,17,6,2,1,3,0,0,1,0.077625571,0.02739726,0.00913242,0.00456621,0.01369863,0,0,0.00456621
1700813.txt,P4,SPA,low,138,6,31,24,10,1,5.166666667,4,1.666666667,0.166666667,13,4,2,4,0,0,0,2,0.094202899,0.028985507,0.014492754,0.028985507,0,0,0,0.014492754
1704224.txt,P4,SPA,high,376,16,89,70,27,2,5.5625,4.375,1.6875,0.125,24,12,2,5,1,2,0,4,0.063829787,0.031914894,0.005319149,0.013297872,0.002659574,0.005319149,0,0.010638298
1705239.txt,P8,SPA,high,323,9,65,67,29,6,7.222222222,7.444444444,3.222222222,0.666666667,22,8,0,3,1,0,0,6,0.068111455,0.024767802,0,0.009287926,0.003095975,0,0,0.018575851
1705903.txt,P5,SPA,high,415,20,84,74,39,19,4.2,3.7,1.95,0.95,12,10,2,3,4,0,0,8,0.028915663,0.024096386,0.004819277,0.007228916,0.009638554,0,0,0.019277108
1708225.txt,P1,SPA,medium,274,7,58,54,28,7,8.285714286,7.714285714,4,1,4,20,4,2,1,0,0,3,0.01459854,0.072992701,0.01459854,0.00729927,0.003649635,0,0,0.010948905
1709165.txt,P8,SPA,high,319,13,73,65,15,8,5.615384615,5,1.153846154,0.615384615,12,2,2,2,1,1,1,8,0.037617555,0.006269592,0.006269592,0.006269592,0.003134796,0.003134796,0.003134796,0.02507837
1710481.txt,P8,SPA,medium,331,13,86,61,24,5,6.615384615,4.692307692,1.846153846,0.384615385,19,4,0,2,1,3,1,3,0.057401813,0.012084592,0,0.006042296,0.003021148,0.009063444,0.003021148,0.009063444
1711897.txt,P1,SPA,medium,564,19,92,126,44,21,4.842105263,6.631578947,2.315789474,1.105263158,14,15,8,0,2,0,0,7,0.024822695,0.026595745,0.014184397,0,0.003546099,0,0,0.012411348
1713355.txt,P4,SPA,low,205,10,42,47,14,3,4.2,4.7,1.4,0.3,9,2,1,4,2,0,0,3,0.043902439,0.009756098,0.004878049,0.019512195,0.009756098,0,0,0.014634146
1716107.txt,P8,SPA,medium,257,10,44,63,24,11,4.4,6.3,2.4,1.1,8,6,1,5,0,0,1,1,0.031128405,0.023346304,0.003891051,0.019455253,0,0,0.003891051,0.003891051
1716202.txt,P4,SPA,high,266,14,74,47,25,3,5.285714286,3.357142857,1.785714286,0.214285714,24,9,1,5,0,0,0,2,0.090225564,0.033834586,0.003759398,0.018796992,0,0,0,0.007518797
1718880.txt,P7,SPA,medium,298,12,71,62,23,4,5.916666667,5.166666667,1.916666667,0.333333333,8,4,1,2,0,0,0,6,0.026845638,0.013422819,0.003355705,0.006711409,0,0,0,0.020134228
1721279.txt,P7,SPA,medium,372,11,78,69,39,9,7.090909091,6.272727273,3.545454545,0.818181818,13,8,1,4,0,0,0,2,0.034946237,0.021505376,0.002688172,0.010752688,0,0,0,0.005376344
1722682.txt,P2,SPA,high,383,10,95,79,41,17,9.5,7.9,4.1,1.7,17,5,0,1,0,0,0,2,0.044386423,0.01305483,0,0.002610966,0,0,0,0.005221932
1722916.txt,P5,SPA,medium,283,11,52,58,23,15,4.727272727,5.272727273,2.090909091,1.363636364,12,4,0,3,0,0,0,0,0.042402827,0.014134276,0,0.010600707,0,0,0,0
1723947.txt,P4,SPA,medium,296,7,63,72,24,7,9,10.28571429,3.428571429,1,14,7,0,0,0,0,2,2,0.047297297,0.023648649,0,0,0,0,0.006756757,0.006756757
1724409.txt,P2,SPA,high,434,21,94,82,68,5,4.476190476,3.904761905,3.238095238,0.238095238,11,15,3,9,1,1,0,3,0.025345622,0.034562212,0.006912442,0.020737327,0.002304147,0.002304147,0,0.006912442
1727596.txt,P7,SPA,medium,247,7,53,56,22,3,7.571428571,8,3.142857143,0.428571429,5,8,0,3,2,0,0,3,0.020242915,0.032388664,0,0.012145749,0.008097166,0,0,0.012145749
1729803.txt,P6,SPA,medium,301,11,63,53,28,4,5.727272727,4.818181818,2.545454545,0.363636364,13,15,0,3,0,0,0,2,0.043189369,0.049833887,0,0.009966777,0,0,0,0.006644518
1731640.txt,P6,SPA,high,319,14,65,67,24,8,4.642857143,4.785714286,1.714285714,0.571428571,18,8,10,1,0,0,1,1,0.056426332,0.02507837,0.031347962,0.003134796,0,0,0.003134796,0.003134796
1732231.txt,P8,SPA,medium,312,25,99,41,26,6,3.96,1.64,1.04,0.24,28,2,1,4,0,0,0,3,0.08974359,0.006410256,0.003205128,0.012820513,0,0,0,0.009615385
1740096.txt,P2,SPA,high,320,19,83,68,31,2,4.368421053,3.578947368,1.631578947,0.105263158,4,7,0,0,0,0,0,3,0.0125,0.021875,0,0,0,0,0,0.009375
1740919.txt,P5,SPA,medium,306,8,62,62,29,6,7.75,7.75,3.625,0.75,18,4,0,1,1,0,1,4,0.058823529,0.013071895,0,0.003267974,0.003267974,0,0.003267974,0.013071895
1741158.txt,P7,SPA,high,378,14,92,73,24,6,6.571428571,5.214285714,1.714285714,0.428571429,19,8,1,5,1,1,0,4,0.05026455,0.021164021,0.002645503,0.013227513,0.002645503,0.002645503,0,0.010582011
1742542.txt,P5,SPA,high,314,13,78,55,39,14,6,4.230769231,3,1.076923077,10,11,0,4,0,0,0,2,0.031847134,0.035031847,0,0.012738854,0,0,0,0.006369427
1742961.txt,P8,SPA,high,382,15,75,80,18,7,5,5.333333333,1.2,0.466666667,10,10,0,0,3,0,0,2,0.02617801,0.02617801,0,0,0.007853403,0,0,0.005235602
1747257.txt,P2,SPA,medium,355,26,83,70,42,6,3.192307692,2.692307692,1.615384615,0.230769231,13,13,0,4,1,0,0,2,0.036619718,0.036619718,0,0.011267606,0.002816901,0,0,0.005633803
1747400.txt,P4,SPA,medium,404,20,87,84,35,1,4.35,4.2,1.75,0.05,29,7,1,10,0,5,1,2,0.071782178,0.017326733,0.002475248,0.024752475,0,0.012376238,0.002475248,0.004950495
1747401.txt,P2,SPA,high,508,26,117,90,72,3,4.5,3.461538462,2.769230769,0.115384615,27,14,5,3,3,0,1,5,0.053149606,0.027559055,0.00984252,0.005905512,0.005905512,0,0.001968504,0.00984252
1748847.txt,P4,SPA,high,389,20,102,80,21,10,5.1,4,1.05,0.5,25,14,0,2,4,0,0,2,0.064267352,0.035989717,0,0.005141388,0.010282776,0,0,0.005141388
