Filename,Prompt,Language,Score_Level,essay_len,num_sentence,noun_count,verb_count,adj_count,modal_count,noun_per_sentence,verb_per_sentence,adj_per_sentence,modal_per_sentence,the_count,aan_count,one_count,this_count,that_count,these_count,those_count,other_det_count,PRP_count,the_freq,aan_freq,one_freq,this_freq,that_freq,these_freq,those_freq,other_det_freq,PRP_freq
1472470.txt,P1,ZHO,high,384,20,97,65,42,14,4.85,3.25,2.1,0.7,8,10,6,0,1,0,1,7,4,0.020833333,0.026041667,0.015625,0,0.002604167,0,0.002604167,0.018229167,0.010416667
1474964.txt,P4,ZHO,medium,249,15,62,37,22,3,4.133333333,2.466666667,1.466666667,0.2,32,2,0,2,1,1,0,3,1,0.128514056,0.008032129,0,0.008032129,0.004016064,0.004016064,0,0.012048193,0.004016064
1477226.txt,P2,ZHO,medium,361,20,94,58,44,14,4.7,2.9,2.2,0.7,19,1,2,1,0,0,0,8,5,0.052631579,0.002770083,0.005540166,0.002770083,0,0,0,0.022160665,0.013850416
1477480.txt,P4,ZHO,high,385,20,82,71,34,8,4.1,3.55,1.7,0.4,42,0,0,3,0,0,0,7,4,0.109090909,0,0,0.007792208,0,0,0,0.018181818,0.01038961
1480574.txt,P7,ZHO,medium,422,19,87,82,38,17,4.578947368,4.315789474,2,0.894736842,35,6,1,2,0,1,0,5,4,0.082938389,0.014218009,0.002369668,0.004739336,0,0.002369668,0,0.011848341,0.009478673
1480791.txt,P2,ZHO,medium,392,20,89,70,49,6,4.45,3.5,2.45,0.3,21,10,0,4,1,0,1,2,9,0.053571429,0.025510204,0,0.010204082,0.00255102,0,0.00255102,0.005102041,0.022959184
1481490.txt,P8,ZHO,medium,128,8,29,28,11,2,3.625,3.5,1.375,0.25,2,1,0,0,0,1,0,3,3,0.015625,0.0078125,0,0,0,0.0078125,0,0.0234375,0.0234375
1484958.txt,P4,ZHO,medium,294,24,77,48,17,4,3.208333333,2,0.708333333,0.166666667,32,5,0,0,1,0,0,0,11,0.108843537,0.017006803,0,0,0.003401361,0,0,0,0.037414966
1485238.txt,P7,ZHO,high,279,15,67,47,16,3,4.466666667,3.133333333,1.066666667,0.2,30,2,1,0,0,0,1,3,3,0.107526882,0.007168459,0.003584229,0,0,0,0.003584229,0.010752688,0.010752688
1486979.txt,P6,ZHO,medium,390,8,84,75,40,13,10.5,9.375,5,1.625,14,18,1,3,2,1,0,4,3,0.035897436,0.046153846,0.002564103,0.007692308,0.005128205,0.002564103,0,0.01025641,0.007692308
1487962.txt,P5,ZHO,medium,378,14,99,62,39,8,7.071428571,4.428571429,2.785714286,0.571428571,23,3,3,2,0,0,1,2,4,0.060846561,0.007936508,0.007936508,0.005291005,0,0,0.002645503,0.005291005,0.010582011
1488298.txt,P5,ZHO,high,374,24,88,61,29,19,3.666666667,2.541666667,1.208333333,0.791666667,12,6,4,1,0,0,0,2,4,0.032085561,0.016042781,0.010695187,0.002673797,0,0,0,0.005347594,0.010695187
1488357.txt,P1,ZHO,medium,318,12,54,56,20,25,4.5,4.666666667,1.666666667,2.083333333,14,5,0,0,1,0,2,8,8,0.044025157,0.01572327,0,0,0.003144654,0,0.006289308,0.025157233,0.025157233
1489661.txt,P7,ZHO,medium,319,20,66,59,22,8,3.3,2.95,1.1,0.4,21,4,0,2,0,1,0,2,8,0.065830721,0.012539185,0,0.006269592,0,0.003134796,0,0.006269592,0.02507837
1490428.txt,P5,ZHO,high,344,15,84,64,27,11,5.6,4.266666667,1.8,0.733333333,19,12,1,1,0,1,0,3,2,0.055232558,0.034883721,0.002906977,0.002906977,0,0.002906977,0,0.00872093,0.005813953
1490907.txt,P3,ZHO,medium,368,18,92,72,32,4,5.111111111,4,1.777777778,0.222222222,17,6,1,2,2,0,0,3,13,0.046195652,0.016304348,0.002717391,0.005434783,0.005434783,0,0,0.008152174,0.035326087
1494104.txt,P7,ZHO,high,349,25,84,69,30,14,3.36,2.76,1.2,0.56,11,3,0,6,0,5,0,2,4,0.031518625,0.008595989,0,0.017191977,0,0.014326648,0,0.005730659,0.011461318
1494213.txt,P1,ZHO,medium,204,9,41,38,23,6,4.555555556,4.222222222,2.555555556,0.666666667,2,1,1,4,0,2,0,5,4,0.009803922,0.004901961,0.004901961,0.019607843,0,0.009803922,0,0.024509804,0.019607843
1500808.txt,P5,ZHO,medium,394,14,109,62,34,13,7.785714286,4.428571429,2.428571429,0.928571429,27,9,1,2,0,0,2,3,2,0.068527919,0.02284264,0.002538071,0.005076142,0,0,0.005076142,0.007614213,0.005076142
1504515.txt,P8,ZHO,medium,273,17,74,50,36,5,4.352941176,2.941176471,2.117647059,0.294117647,11,4,0,1,0,0,0,2,6,0.04029304,0.014652015,0,0.003663004,0,0,0,0.007326007,0.021978022
1505545.txt,P5,ZHO,medium,332,12,90,36,37,13,7.5,3,3.083333333,1.083333333,33,2,1,2,0,0,0,2,2,0.09939759,0.006024096,0.003012048,0.006024096,0,0,0,0.006024096,0.006024096
1505558.txt,P8,ZHO,medium,286,15,49,59,29,13,3.266666667,3.933333333,1.933333333,0.866666667,11,1,0,0,3,0,1,4,3,0.038461538,0.003496503,0,0,0.01048951,0,0.003496503,0.013986014,0.01048951
1506718.txt,P6,ZHO,high,444,22,103,78,33,17,4.681818182,3.545454545,1.5,0.772727273,22,15,5,2,1,2,0,7,2,0.04954955,0.033783784,0.011261261,0.004504505,0.002252252,0.004504505,0,0.015765766,0.004504505
1507276.txt,P5,ZHO,high,297,11,77,54,29,12,7,4.909090909,2.636363636,1.090909091,23,5,0,0,0,0,1,5,1,0.077441077,0.016835017,0,0,0,0,0.003367003,0.016835017,0.003367003
1509352.txt,P2,ZHO,medium,289,25,83,53,24,11,3.32,2.12,0.96,0.44,3,10,1,0,1,0,0,14,6,0.010380623,0.034602076,0.003460208,0,0.003460208,0,0,0.048442907,0.020761246
1512074.txt,P3,ZHO,high,285,18,71,53,38,5,3.944444444,2.944444444,2.111111111,0.277777778,8,3,0,0,1,0,0,3,9,0.028070175,0.010526316,0,0,0.003508772,0,0,0.010526316,0.031578947
1513175.txt,P4,ZHO,medium,329,19,69,66,34,8,3.631578947,3.473684211,1.789473684,0.421052632,11,9,0,7,0,0,0,7,5,0.03343465,0.027355623,0,0.021276596,0,0,0,0.021276596,0.015197568
1513527.txt,P3,ZHO,medium,307,20,84,52,37,6,4.2,2.6,1.85,0.3,3,7,0,2,0,0,0,11,7,0.009771987,0.022801303,0,0.006514658,0,0,0,0.035830619,0.022801303
1516048.txt,P5,ZHO,low,312,16,89,48,26,12,5.5625,3,1.625,0.75,32,4,3,0,0,0,0,8,1,0.102564103,0.012820513,0.009615385,0,0,0,0,0.025641026,0.003205128
1517387.txt,P8,ZHO,medium,411,13,106,65,58,7,8.153846154,5,4.461538462,0.538461538,22,4,4,2,2,1,2,7,8,0.053527981,0.00973236,0.00973236,0.00486618,0.00486618,0.00243309,0.00486618,0.01703163,0.01946472
1518647.txt,P1,ZHO,medium,355,14,84,53,35,14,6,3.785714286,2.5,1,27,8,2,2,1,0,0,1,5,0.076056338,0.022535211,0.005633803,0.005633803,0.002816901,0,0,0.002816901,0.014084507
1520620.txt,P5,ZHO,medium,314,16,73,57,39,7,4.5625,3.5625,2.4375,0.4375,20,1,1,0,2,1,0,1,1,0.063694268,0.003184713,0.003184713,0,0.006369427,0.003184713,0,0.003184713,0.003184713
1520668.txt,P6,ZHO,medium,278,16,70,54,17,6,4.375,3.375,1.0625,0.375,13,7,10,2,0,0,0,4,3,0.04676259,0.025179856,0.035971223,0.007194245,0,0,0,0.014388489,0.010791367
1522870.txt,P2,ZHO,high,411,21,102,64,50,16,4.857142857,3.047619048,2.380952381,0.761904762,37,3,0,1,1,0,0,1,9,0.090024331,0.00729927,0,0.00243309,0.00243309,0,0,0.00243309,0.02189781
1527458.txt,P2,ZHO,medium,364,16,80,62,50,8,5,3.875,3.125,0.5,23,4,0,1,0,2,0,4,8,0.063186813,0.010989011,0,0.002747253,0,0.005494505,0,0.010989011,0.021978022
1527646.txt,P5,ZHO,medium,299,14,88,45,31,19,6.285714286,3.214285714,2.214285714,1.357142857,34,3,0,1,0,0,0,1,1,0.113712375,0.010033445,0,0.003344482,0,0,0,0.003344482,0.003344482
1529155.txt,P7,ZHO,medium,321,7,67,54,26,5,9.571428571,7.714285714,3.714285714,0.714285714,27,2,0,2,0,0,1,5,3,0.08411215,0.00623053,0,0.00623053,0,0,0.003115265,0.015576324,0.009345794
1532807.txt,P3,ZHO,medium,283,19,61,61,22,6,3.210526316,3.210526316,1.157894737,0.315789474,7,6,1,1,0,0,0,4,12,0.024734982,0.021201413,0.003533569,0.003533569,0,0,0,0.014134276,0.042402827
1533202.txt,P5,ZHO,high,355,17,100,58,38,15,5.882352941,3.411764706,2.235294118,0.882352941,30,8,0,1,0,1,0,0,4,0.084507042,0.022535211,0,0.002816901,0,0.002816901,0,0,0.011267606
1534099.txt,P3,ZHO,medium,233,13,51,45,23,3,3.923076923,3.461538462,1.769230769,0.230769231,11,4,0,4,1,0,0,2,5,0.0472103,0.017167382,0,0.017167382,0.004291845,0,0,0.008583691,0.021459227
1535038.txt,P2,ZHO,medium,328,23,68,58,53,5,2.956521739,2.52173913,2.304347826,0.217391304,32,1,1,1,0,0,0,2,2,0.097560976,0.00304878,0.00304878,0.00304878,0,0,0,0.006097561,0.006097561
1536546.txt,P3,ZHO,high,486,18,133,76,45,11,7.388888889,4.222222222,2.5,0.611111111,39,3,0,0,0,0,0,7,3,0.080246914,0.00617284,0,0,0,0,0,0.014403292,0.00617284
1539883.txt,P6,ZHO,high,360,18,85,67,22,14,4.722222222,3.722222222,1.222222222,0.777777778,17,16,1,0,1,0,2,7,2,0.047222222,0.044444444,0.002777778,0,0.002777778,0,0.005555556,0.019444444,0.005555556
1541306.txt,P4,ZHO,medium,372,17,72,74,44,7,4.235294118,4.352941176,2.588235294,0.411764706,19,9,2,2,1,0,0,10,3,0.051075269,0.024193548,0.005376344,0.005376344,0.002688172,0,0,0.02688172,0.008064516
1542361.txt,P4,ZHO,high,310,16,91,50,29,4,5.6875,3.125,1.8125,0.25,17,12,0,2,0,1,0,2,2,0.05483871,0.038709677,0,0.006451613,0,0.003225806,0,0.006451613,0.006451613
1542725.txt,P8,ZHO,medium,361,25,83,76,29,9,3.32,3.04,1.16,0.36,20,9,1,0,4,0,0,1,8,0.055401662,0.024930748,0.002770083,0,0.011080332,0,0,0.002770083,0.022160665
1546120.txt,P8,ZHO,medium,260,8,60,47,23,11,7.5,5.875,2.875,1.375,12,13,1,0,0,0,0,1,2,0.046153846,0.05,0.003846154,0,0,0,0,0.003846154,0.007692308
1547352.txt,P7,ZHO,medium,302,14,61,56,18,8,4.357142857,4,1.285714286,0.571428571,23,4,0,2,1,0,0,5,0,0.07615894,0.013245033,0,0.006622517,0.003311258,0,0,0.016556291,0
1550812.txt,P3,ZHO,medium,356,25,73,67,33,9,2.92,2.68,1.32,0.36,20,6,1,2,7,0,0,3,3,0.056179775,0.016853933,0.002808989,0.005617978,0.019662921,0,0,0.008426966,0.008426966
1552231.txt,P2,ZHO,low,305,21,68,64,36,5,3.238095238,3.047619048,1.714285714,0.238095238,17,7,1,1,3,2,0,2,4,0.055737705,0.02295082,0.003278689,0.003278689,0.009836066,0.006557377,0,0.006557377,0.013114754
1557562.txt,P3,ZHO,high,367,18,137,55,32,1,7.611111111,3.055555556,1.777777778,0.055555556,18,4,0,0,0,0,0,4,12,0.049046322,0.010899183,0,0,0,0,0,0.010899183,0.032697548
1559407.txt,P4,ZHO,high,408,16,89,67,38,14,5.5625,4.1875,2.375,0.875,35,2,1,1,1,0,0,8,7,0.085784314,0.004901961,0.00245098,0.00245098,0.00245098,0,0,0.019607843,0.017156863
1560407.txt,P7,ZHO,medium,301,12,68,52,29,13,5.666666667,4.333333333,2.416666667,1.083333333,24,6,1,0,0,3,0,0,3,0.079734219,0.019933555,0.003322259,0,0,0.009966777,0,0,0.009966777
1561226.txt,P8,ZHO,high,466,23,108,79,53,13,4.695652174,3.434782609,2.304347826,0.565217391,13,10,2,9,1,0,0,2,9,0.027896996,0.021459227,0.004291845,0.019313305,0.002145923,0,0,0.004291845,0.019313305
1562965.txt,P3,ZHO,medium,308,20,77,74,22,3,3.85,3.7,1.1,0.15,12,1,0,0,0,0,0,7,11,0.038961039,0.003246753,0,0,0,0,0,0.022727273,0.035714286
1563843.txt,P6,ZHO,medium,402,24,98,71,48,11,4.083333333,2.958333333,2,0.458333333,20,15,2,2,0,1,0,7,5,0.049751244,0.037313433,0.004975124,0.004975124,0,0.002487562,0,0.017412935,0.012437811
1564937.txt,P4,ZHO,high,305,14,58,66,23,5,4.142857143,4.714285714,1.642857143,0.357142857,24,6,3,0,0,2,0,1,4,0.078688525,0.019672131,0.009836066,0,0,0.006557377,0,0.003278689,0.013114754
1565064.txt,P1,ZHO,medium,302,10,69,46,33,6,6.9,4.6,3.3,0.6,9,8,1,2,0,0,0,9,3,0.029801325,0.026490066,0.003311258,0.006622517,0,0,0,0.029801325,0.009933775
1567661.txt,P2,ZHO,medium,367,21,77,58,47,12,3.666666667,2.761904762,2.238095238,0.571428571,26,7,0,4,0,0,0,1,4,0.070844687,0.019073569,0,0.010899183,0,0,0,0.002724796,0.010899183
1568371.txt,P8,ZHO,medium,361,25,76,85,18,8,3.04,3.4,0.72,0.32,9,13,1,1,0,4,0,5,4,0.024930748,0.03601108,0.002770083,0.002770083,0,0.011080332,0,0.013850416,0.011080332
1569246.txt,P4,ZHO,medium,486,28,95,102,32,13,3.392857143,3.642857143,1.142857143,0.464285714,22,12,3,1,3,0,0,4,5,0.04526749,0.024691358,0.00617284,0.002057613,0.00617284,0,0,0.008230453,0.010288066
1570888.txt,P4,ZHO,medium,270,18,72,52,27,3,4,2.888888889,1.5,0.166666667,9,5,0,3,0,0,0,2,0,0.033333333,0.018518519,0,0.011111111,0,0,0,0.007407407,0
1574678.txt,P8,ZHO,medium,312,29,45,66,31,13,1.551724138,2.275862069,1.068965517,0.448275862,12,5,2,1,2,2,0,9,1,0.038461538,0.016025641,0.006410256,0.003205128,0.006410256,0.006410256,0,0.028846154,0.003205128
1575943.txt,P4,ZHO,high,365,21,71,80,21,6,3.380952381,3.80952381,1,0.285714286,23,11,0,1,1,1,0,3,2,0.063013699,0.030136986,0,0.002739726,0.002739726,0.002739726,0,0.008219178,0.005479452
1578266.txt,P2,ZHO,medium,223,18,52,46,24,7,2.888888889,2.555555556,1.333333333,0.388888889,11,4,1,0,1,0,0,0,7,0.049327354,0.01793722,0.004484305,0,0.004484305,0,0,0,0.031390135
1579182.txt,P5,ZHO,medium,336,14,97,58,32,8,6.928571429,4.142857143,2.285714286,0.571428571,29,6,2,0,0,1,0,5,0,0.086309524,0.017857143,0.005952381,0,0,0.00297619,0,0.014880952,0
1579808.txt,P7,ZHO,medium,486,20,101,82,36,19,5.05,4.1,1.8,0.95,11,12,4,3,0,0,0,7,14,0.022633745,0.024691358,0.008230453,0.00617284,0,0,0,0.014403292,0.028806584
1580496.txt,P5,ZHO,medium,328,20,91,64,33,16,4.55,3.2,1.65,0.8,6,9,0,1,1,0,1,2,1,0.018292683,0.027439024,0,0.00304878,0.00304878,0,0.00304878,0.006097561,0.00304878
1581197.txt,P3,ZHO,medium,259,15,72,41,30,1,4.8,2.733333333,2,0.066666667,20,7,1,0,0,0,0,6,3,0.077220077,0.027027027,0.003861004,0,0,0,0,0.023166023,0.011583012
1581797.txt,P6,ZHO,medium,314,15,68,63,25,13,4.533333333,4.2,1.666666667,0.866666667,21,17,0,0,1,0,2,1,1,0.066878981,0.054140127,0,0,0.003184713,0,0.006369427,0.003184713,0.003184713
1587591.txt,P8,ZHO,medium,241,15,48,47,33,1,3.2,3.133333333,2.2,0.066666667,14,2,1,0,0,0,0,0,2,0.058091286,0.008298755,0.004149378,0,0,0,0,0,0.008298755
1587967.txt,P7,ZHO,medium,256,15,62,48,24,2,4.133333333,3.2,1.6,0.133333333,17,3,1,1,0,0,2,4,1,0.06640625,0.01171875,0.00390625,0.00390625,0,0,0.0078125,0.015625,0.00390625
1589013.txt,P6,ZHO,medium,351,20,76,63,35,13,3.8,3.15,1.75,0.65,18,21,4,1,1,0,0,8,3,0.051282051,0.05982906,0.011396011,0.002849003,0.002849003,0,0,0.022792023,0.008547009
1589048.txt,P7,ZHO,medium,358,32,82,80,25,12,2.5625,2.5,0.78125,0.375,25,12,2,1,2,0,0,1,2,0.069832402,0.033519553,0.005586592,0.002793296,0.005586592,0,0,0.002793296,0.005586592
1589226.txt,P4,ZHO,medium,311,18,79,41,29,5,4.388888889,2.277777778,1.611111111,0.277777778,21,14,0,1,1,0,0,3,3,0.067524116,0.045016077,0,0.003215434,0.003215434,0,0,0.009646302,0.009646302
1589353.txt,P2,ZHO,medium,302,31,57,55,36,14,1.838709677,1.774193548,1.161290323,0.451612903,6,3,1,6,0,0,0,8,3,0.01986755,0.009933775,0.003311258,0.01986755,0,0,0,0.026490066,0.009933775
1590009.txt,P8,ZHO,medium,251,23,46,56,22,9,2,2.434782609,0.956521739,0.391304348,7,4,1,0,0,0,1,2,2,0.027888446,0.015936255,0.003984064,0,0,0,0.003984064,0.007968127,0.007968127
1591525.txt,P3,ZHO,medium,273,16,66,50,31,9,4.125,3.125,1.9375,0.5625,9,0,2,0,2,0,0,3,13,0.032967033,0,0.007326007,0,0.007326007,0,0,0.010989011,0.047619048
1591671.txt,P4,ZHO,high,471,36,92,107,47,6,2.555555556,2.972222222,1.305555556,0.166666667,32,4,3,2,2,2,1,7,4,0.067940552,0.008492569,0.006369427,0.004246285,0.004246285,0.004246285,0.002123142,0.014861996,0.008492569
1598191.txt,P5,ZHO,medium,231,19,55,42,18,11,2.894736842,2.210526316,0.947368421,0.578947368,9,5,0,1,0,0,0,4,1,0.038961039,0.021645022,0,0.004329004,0,0,0,0.017316017,0.004329004
1602465.txt,P4,ZHO,low,15,1,3,4,1,0,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0
1603663.txt,P3,ZHO,high,473,17,132,88,43,2,7.764705882,5.176470588,2.529411765,0.117647059,23,13,0,0,0,0,1,3,11,0.048625793,0.027484144,0,0,0,0,0.002114165,0.006342495,0.023255814
1606808.txt,P6,ZHO,low,410,27,105,81,33,15,3.888888889,3,1.222222222,0.555555556,17,15,1,5,1,2,0,10,12,0.041463415,0.036585366,0.002439024,0.012195122,0.002439024,0.004878049,0,0.024390244,0.029268293
1606909.txt,P1,ZHO,high,318,18,71,63,34,5,3.944444444,3.5,1.888888889,0.277777778,4,8,3,3,0,0,1,11,3,0.012578616,0.025157233,0.009433962,0.009433962,0,0,0.003144654,0.034591195,0.009433962
1607351.txt,P4,ZHO,medium,314,19,73,61,17,6,3.842105263,3.210526316,0.894736842,0.315789474,32,1,0,1,0,1,0,1,4,0.101910828,0.003184713,0,0.003184713,0,0.003184713,0,0.003184713,0.012738854
1609903.txt,P8,ZHO,high,326,17,75,63,37,9,4.411764706,3.705882353,2.176470588,0.529411765,15,2,0,1,0,0,2,7,4,0.04601227,0.006134969,0,0.003067485,0,0,0.006134969,0.021472393,0.012269939
1610071.txt,P7,ZHO,medium,321,18,84,64,19,2,4.666666667,3.555555556,1.055555556,0.111111111,18,7,1,1,2,0,0,2,3,0.056074766,0.021806854,0.003115265,0.003115265,0.00623053,0,0,0.00623053,0.009345794
1612027.txt,P3,ZHO,medium,311,12,68,59,30,9,5.666666667,4.916666667,2.5,0.75,8,8,1,3,0,0,1,2,12,0.025723473,0.025723473,0.003215434,0.009646302,0,0,0.003215434,0.006430868,0.038585209
1621118.txt,P4,ZHO,high,420,23,92,80,30,21,4,3.47826087,1.304347826,0.913043478,16,12,3,4,2,2,0,6,9,0.038095238,0.028571429,0.007142857,0.00952381,0.004761905,0.004761905,0,0.014285714,0.021428571
1629080.txt,P5,ZHO,low,212,13,54,39,23,10,4.153846154,3,1.769230769,0.769230769,8,3,1,1,0,1,0,1,6,0.037735849,0.014150943,0.004716981,0.004716981,0,0.004716981,0,0.004716981,0.028301887
1630591.txt,P8,ZHO,low,232,6,62,41,19,3,10.33333333,6.833333333,3.166666667,0.5,18,3,0,0,2,0,0,1,7,0.077586207,0.012931034,0,0,0.00862069,0,0,0.004310345,0.030172414
1630753.txt,P8,ZHO,medium,339,18,86,71,24,15,4.777777778,3.944444444,1.333333333,0.833333333,4,7,1,0,0,1,0,6,4,0.01179941,0.020648968,0.002949853,0,0,0.002949853,0,0.017699115,0.01179941
1630952.txt,P5,ZHO,high,258,19,65,43,26,8,3.421052632,2.263157895,1.368421053,0.421052632,13,1,2,3,0,0,0,4,2,0.050387597,0.003875969,0.007751938,0.011627907,0,0,0,0.015503876,0.007751938
1634341.txt,P7,ZHO,medium,271,11,58,49,22,5,5.272727273,4.454545455,2,0.454545455,23,9,1,3,1,0,1,2,4,0.084870849,0.033210332,0.003690037,0.011070111,0.003690037,0,0.003690037,0.007380074,0.014760148
1636628.txt,P4,ZHO,low,383,24,100,84,18,4,4.166666667,3.5,0.75,0.166666667,32,4,1,0,5,0,0,1,11,0.083550914,0.010443864,0.002610966,0,0.01305483,0,0,0.002610966,0.028720627
1636724.txt,P8,ZHO,low,330,18,74,76,34,14,4.111111111,4.222222222,1.888888889,0.777777778,23,0,0,0,0,0,0,1,6,0.06969697,0,0,0,0,0,0,0.003030303,0.018181818
1640909.txt,P5,ZHO,medium,325,13,85,59,22,10,6.538461538,4.538461538,1.692307692,0.769230769,21,4,0,1,0,0,0,2,3,0.064615385,0.012307692,0,0.003076923,0,0,0,0.006153846,0.009230769
1641717.txt,P7,ZHO,medium,292,20,56,44,32,10,2.8,2.2,1.6,0.5,32,3,0,0,1,0,0,4,0,0.109589041,0.010273973,0,0,0.003424658,0,0,0.01369863,0
1642079.txt,P3,ZHO,high,366,15,94,60,33,1,6.266666667,4,2.2,0.066666667,25,7,0,4,0,1,0,4,11,0.068306011,0.019125683,0,0.010928962,0,0.00273224,0,0.010928962,0.030054645
1644862.txt,P4,ZHO,medium,249,15,53,49,24,7,3.533333333,3.266666667,1.6,0.466666667,6,5,0,6,1,2,1,6,3,0.024096386,0.020080321,0,0.024096386,0.004016064,0.008032129,0.004016064,0.024096386,0.012048193
1646766.txt,P4,ZHO,medium,336,21,72,74,26,6,3.428571429,3.523809524,1.238095238,0.285714286,16,7,0,0,1,0,0,0,14,0.047619048,0.020833333,0,0,0.00297619,0,0,0,0.041666667
1647117.txt,P8,ZHO,low,103,11,24,22,10,3,2.181818182,2,0.909090909,0.272727273,6,1,1,1,1,0,0,1,0,0.058252427,0.009708738,0.009708738,0.009708738,0.009708738,0,0,0.009708738,0
1648610.txt,P6,ZHO,high,313,16,86,52,15,12,5.375,3.25,0.9375,0.75,20,24,2,1,0,0,1,5,1,0.063897764,0.076677316,0.006389776,0.003194888,0,0,0.003194888,0.015974441,0.003194888
1652492.txt,P8,ZHO,medium,277,14,55,65,21,13,3.928571429,4.642857143,1.5,0.928571429,14,3,0,3,1,1,2,0,4,0.050541516,0.010830325,0,0.010830325,0.003610108,0.003610108,0.007220217,0,0.014440433
1652868.txt,P5,ZHO,medium,347,22,87,51,42,13,3.954545455,2.318181818,1.909090909,0.590909091,24,7,1,4,0,2,2,3,4,0.069164265,0.020172911,0.002881844,0.011527378,0,0.005763689,0.005763689,0.008645533,0.011527378
1656255.txt,P7,ZHO,medium,318,22,73,61,33,12,3.318181818,2.772727273,1.5,0.545454545,2,25,0,1,2,0,0,4,1,0.006289308,0.078616352,0,0.003144654,0.006289308,0,0,0.012578616,0.003144654
1656634.txt,P8,ZHO,medium,256,12,54,56,25,5,4.5,4.666666667,2.083333333,0.416666667,8,8,0,3,0,0,3,4,1,0.03125,0.03125,0,0.01171875,0,0,0.01171875,0.015625,0.00390625
1657058.txt,P5,ZHO,medium,337,18,84,67,28,14,4.666666667,3.722222222,1.555555556,0.777777778,14,6,0,0,1,0,0,5,6,0.041543027,0.017804154,0,0,0.002967359,0,0,0.014836795,0.017804154
1657086.txt,P8,ZHO,high,280,15,50,54,32,5,3.333333333,3.6,2.133333333,0.333333333,7,13,2,1,1,0,0,0,11,0.025,0.046428571,0.007142857,0.003571429,0.003571429,0,0,0,0.039285714
1657795.txt,P1,ZHO,medium,233,12,52,42,35,6,4.333333333,3.5,2.916666667,0.5,14,0,5,0,1,0,0,4,2,0.060085837,0,0.021459227,0,0.004291845,0,0,0.017167382,0.008583691
1658009.txt,P7,ZHO,medium,292,14,75,56,25,7,5.357142857,4,1.785714286,0.5,16,3,0,1,0,0,0,3,4,0.054794521,0.010273973,0,0.003424658,0,0,0,0.010273973,0.01369863
1659605.txt,P2,ZHO,high,478,18,93,87,49,12,5.166666667,4.833333333,2.722222222,0.666666667,28,6,0,1,0,0,0,7,7,0.058577406,0.012552301,0,0.00209205,0,0,0,0.014644351,0.014644351
1664388.txt,P8,ZHO,medium,289,18,60,58,30,8,3.333333333,3.222222222,1.666666667,0.444444444,5,4,0,2,2,1,0,3,4,0.017301038,0.01384083,0,0.006920415,0.006920415,0.003460208,0,0.010380623,0.01384083
1671037.txt,P2,ZHO,medium,314,25,67,81,41,6,2.68,3.24,1.64,0.24,4,5,2,0,2,0,0,2,6,0.012738854,0.015923567,0.006369427,0,0.006369427,0,0,0.006369427,0.01910828
1672821.txt,P3,ZHO,medium,383,24,86,87,22,6,3.583333333,3.625,0.916666667,0.25,22,3,0,4,3,0,2,3,4,0.057441253,0.007832898,0,0.010443864,0.007832898,0,0.005221932,0.007832898,0.010443864
1680732.txt,P2,ZHO,medium,428,29,101,74,64,11,3.482758621,2.551724138,2.206896552,0.379310345,26,5,0,1,0,2,0,7,9,0.060747664,0.011682243,0,0.002336449,0,0.004672897,0,0.01635514,0.021028037
1681984.txt,P6,ZHO,medium,303,16,80,48,27,14,5,3,1.6875,0.875,22,13,0,3,0,0,0,1,0,0.072607261,0.04290429,0,0.00990099,0,0,0,0.00330033,0
1682446.txt,P4,ZHO,medium,281,17,64,59,27,5,3.764705882,3.470588235,1.588235294,0.294117647,19,2,0,6,1,0,0,5,3,0.067615658,0.007117438,0,0.021352313,0.003558719,0,0,0.017793594,0.010676157
1682448.txt,P5,ZHO,medium,308,23,68,60,22,15,2.956521739,2.608695652,0.956521739,0.652173913,11,2,1,2,3,0,2,3,1,0.035714286,0.006493506,0.003246753,0.006493506,0.00974026,0,0.006493506,0.00974026,0.003246753
1685228.txt,P3,ZHO,medium,318,16,90,68,23,0,5.625,4.25,1.4375,0,13,5,0,0,1,0,0,1,9,0.040880503,0.01572327,0,0,0.003144654,0,0,0.003144654,0.028301887
1686490.txt,P2,ZHO,medium,330,13,64,69,42,7,4.923076923,5.307692308,3.230769231,0.538461538,25,3,1,0,0,0,0,3,4,0.075757576,0.009090909,0.003030303,0,0,0,0,0.009090909,0.012121212
1687301.txt,P1,ZHO,low,295,9,74,53,43,13,8.222222222,5.888888889,4.777777778,1.444444444,9,6,4,1,1,0,0,3,4,0.030508475,0.020338983,0.013559322,0.003389831,0.003389831,0,0,0.010169492,0.013559322
1689041.txt,P2,ZHO,medium,453,17,97,89,64,4,5.705882353,5.235294118,3.764705882,0.235294118,14,10,0,1,0,1,0,4,2,0.030905077,0.022075055,0,0.002207506,0,0.002207506,0,0.008830022,0.004415011
1691426.txt,P8,ZHO,low,294,17,48,65,33,6,2.823529412,3.823529412,1.941176471,0.352941176,9,11,0,0,0,0,0,2,3,0.030612245,0.037414966,0,0,0,0,0,0.006802721,0.010204082
1695790.txt,P1,ZHO,high,312,13,72,51,36,11,5.538461538,3.923076923,2.769230769,0.846153846,14,4,9,0,0,0,0,6,3,0.044871795,0.012820513,0.028846154,0,0,0,0,0.019230769,0.009615385
